cst_id,cst_key,cst_firstname,cst_lastname,cst_marital_status,cst_gndr,cst_create_date
'11519','AW00011519','Jerome','Navarro','M','','45938'
'11520','AW00011520','Jada','Morgan','M','','45938'
'11521','AW00011521','Ariana','Peterson','M','','45938'
'11522','AW00011522','Christian','Hughes','M','','45938'
'11523','AW00011523','Lucas','Taylor','M','','45938'
'11524','AW00011524','Alyssa','Jackson','M','','45938'
'11525','AW00011525','Ariana','Cook','M','','45938'
'11526','AW00011526','Katherine','Diaz','M','','45938'
'11527','AW00011527','Jenna','Green','M','','45938'
'11528','AW00011528','Joan','Washington','M','','45938'
'11529','AW00011529','Austin','Bryant','M','','45938'
'11530','AW00011530','Andrew','Martinez','M','','45938'
'11531','AW00011531','Nina','Yuan','M','','45938'
'11532','AW00011532','Lauren','Miller','M','','45938'
'11533','AW00011533','Ebony','Gill','M','','45938'
'11534','AW00011534','Cameron','Lewis','S','','45938'
'11535','AW00011535','Devin','Nelson','M','','45938'
'11536','AW00011536','Logan','Chow','M','','45938'
'11537','AW00011537','Dakota','Ross','M','','45938'
'11538','AW00011538','Nicole','Taylor','S','','45938'
'11539','AW00011539','Justin','Washington','M','','45938'
'11540','AW00011540','Alberto','Navarro','S','','45938'
'11541','AW00011541','Aidan','Ross','S','','45938'
'11542','AW00011542','Alejandro','Tang','S','','45938'
'11543','AW00011543','Sheena','Chande','M','','45938'
'11544','AW00011544','Joel','Garcia','M','','45938'
'11545','AW00011545','Reginald','Dominguez','M','','45938'
'11546','AW00011546','Christine','Chande','M','','45938'
'11547','AW00011547','Cindy','Sai','M','','45938'
'11548','AW00011548','Raymond','Sanchez','S','','45938'
'11549','AW00011549','Crystal','Liang','M','','45938'
'11550','AW00011550','Deb','Torres','S','','45938'
'11551','AW00011551','Shannon','Alvarez','S','','45938'
'11552','AW00011552','Eddie','Rubio','S','','45938'
'11553','AW00011553','Sharon','Luo','M','','45938'
'11554','AW00011554','Sydney','Simmons','S','','45938'
'11555','AW00011555','Alexandria','Henderson','M','','45938'
'11556','AW00011556','Lucas','Evans','M','','45938'
'11557','AW00011557','Felicia','Ramos','S','','45938'
'11558','AW00011558','Ivan','Malhotra','S','','45938'
'11559','AW00011559','Frederick','Subram','S','','45938'
'11560','AW00011560','Whitney','Srini','S','','45938'
'11561','AW00011561','Briana','Dominguez','S','','45938'
'11562','AW00011562','Jarrod','Gonzalez','M','','45938'
'11563','AW00011563','Cesar','Srini','S','','45938'
'11564','AW00011564','Jorge','Liang','S','','45938'
'11565','AW00011565','Erik','Diaz','S','','45938'
'11566','AW00011566','April','Shan','M','','45938'
'11567','AW00011567','Carla','Perez','M','','45938'
'11568','AW00011568','Alexia','Foster','S','','45938'
'11569','AW00011569','Troy','Malhotra','M','','45938'
'11570','AW00011570','Kristin','Andersen','M','','45938'
'11571','AW00011571','Joel','Sai','M','','45938'
'11572','AW00011572','Billy','Moreno','M','','45938'
'11573','AW00011573','Meagan','Subram','S','','45938'
'11574','AW00011574','Karla','Luo','S','','45938'
'11575','AW00011575','Jackson','Campbell','S','','45938'
'11576','AW00011576','Micah','Zhu','M','','45938'
'11577','AW00011577','Janet','Serrano','M','','45938'
'11578','AW00011578','Trisha','Huang','S','','45938'
'11579','AW00011579','Clayton','Beck','S','','45938'
'11580','AW00011580','Melvin','Raje','M','','45938'
'11581','AW00011581','Cindy','Jordan','M','','45938'
'11582','AW00011582','Claudia','Ma','S','','45938'
'11583','AW00011583','Karla','Xu','S','','45938'
'11584','AW00011584','Devin','Carter','M','','45938'
'11585','AW00011585','Kari','Perez','M','','45938'
'11586','AW00011586','Alberto','Romero','M','','45938'
'11587','AW00011587','Kevin','Bryant','S','','45938'
'11588','AW00011588','Candace','Mehta','M','','45938'
'11589','AW00011589','Ebony','Malhotra','M','','45938'
'11590','AW00011590','Erika','Diaz','S','','45938'
'11591','AW00011591','Stacey','Lu','S','','45938'
'11592','AW00011592','Darrell','Raji','S','','45938'
'11593','AW00011593','Armando','Moreno','S','','45938'
'11594','AW00011594','Corey','Goel','S','','45938'
'11595','AW00011595','Sebastian','Howard','S','','45938'
'11596','AW00011596','Roger','Raje','M','','45938'
'11597','AW00011597','Janelle','Chandra','S','','45938'
'11598','AW00011598','Meredith','Ruiz','S','','45938'
'11599','AW00011599','Melody','Diaz','S','','45938'
'11600','AW00011600','Linda','Rubio','S','','45938'
'11601','AW00011601','Ivan','Raman','S','','45938'
'11602','AW00011602','Larry','Gill','S','','45938'
'11603','AW00011603','Geoffrey','Gonzalez','S','','45938'
'11604','AW00011604','Edgar','Sanchez','S','','45938'
'11605','AW00011605','Heidi','Subram','S','','45938'
'11606','AW00011606','Melody','Ramos','S','','45938'
'11607','AW00011607','Clinton','Moreno','S','','45938'
'11608','AW00011608','Cesar','Madan','S','','45938'
'11609','AW00011609','Eugene','Ye','S','','45938'
'11610','AW00011610','Blake','Collins','S','','45938'
'11611','AW00011611','Ernest','Lin','M','','45938'
'11612','AW00011612','Keith','Andersen','S','','45938'
'11613','AW00011613','Meredith','Prasad','S','','45938'
'11614','AW00011614','Katrina','Sharma','S','','45938'
'11615','AW00011615','Dwayne','Navarro','M','','45938'
'11616','AW00011616','Casey','Nath','M','','45938'
'11617','AW00011617','Sean','Brooks','S','','45938'
'11618','AW00011618','Brian','Ramirez','M','','45938'
'11619','AW00011619','Sierra','Young','S','','45938'
'11620','AW00011620','Megan','Rodriguez','S','','45938'
'11621','AW00011621','Leah','She','S','','45938'
'11622','AW00011622','Gabriel','Allen','M','','45938'
'11623','AW00011623','Angela','Perry','S','','45938'
'11624','AW00011624','Ryan','Smith','S','','45938'
'11625','AW00011625','Zachary','Moore','M','','45938'
'11626','AW00011626','Destiny','Rogers','M','','45938'
'11627','AW00011627','Dalton','Gray','M','','45938'
'11628','AW00011628','Mariah','Wood','S','','45938'
'11629','AW00011629','Isaiah','Wright','S','','45938'
'11630','AW00011630','Haley','Powell','M','','45938'
'11631','AW00011631','Antonio','Bennett','M','','45938'
'11632','AW00011632','Alexandra','Jenkins','M','','45938'
'11633','AW00011633','Thomas','Anderson','M','','45938'
'11634','AW00011634','Samuel','Collins','M','','45938'
'11635','AW00011635','Darrell','Chande','M','','45938'
'11636','AW00011636','Kimberly','Cox','S','','45938'
'11637','AW00011637','Morgan','Hernandez','M','','45938'
'11638','AW00011638','Antonio','Powell','M','','45938'
'11639','AW00011639','Angelica','Perry','M','','45938'
'11640','AW00011640','Chloe','Wilson','M','','45938'
'11641','AW00011641','James','Chen','M','','45938'
'11642','AW00011642','Morgan','Hughes','M','','45938'
'11643','AW00011643','Naomi','Munoz','M','','45938'
'11644','AW00011644','Charles','Torres','S','','45938'
'11645','AW00011645','Gabriella','Turner','S','','45938'
'11646','AW00011646','Anna','Foster','S','','45938'
'11647','AW00011647','Randy','Wu','S','','45938'
'11648','AW00011648','Kevin','Scott','S','','45938'
'11649','AW00011649','Ian','White','M','','45938'
'11650','AW00011650','Caleb','Hayes','M','','45938'
'11651','AW00011651','Patricia','Garcia','M','','45938'
'11652','AW00011652','Samuel','Russell','M','','45938'
'11653','AW00011653','Sydney','Peterson','S','','45938'
'11654','AW00011654','Ariana','Sanchez','M','','45938'
'11655','AW00011655','Tamara','Sharma','S','','45938'
'11656','AW00011656','Katelyn','Perez','M','','45938'
'11657','AW00011657','Megan','Cox','M','','45938'
'11658','AW00011658','Robert','Mitchell','M','','45938'
'11659','AW00011659','Miguel','Adams','S','','45938'
'11660','AW00011660','Miranda','Gonzales','M','','45938'
'11661','AW00011661','Jeremiah','James','S','','45938'
'11662','AW00011662','Ethan','Kumar','S','','45938'
'11663','AW00011663','Seth','Williams','M','','45938'
'11664','AW00011664','Alyssa','Morgan','S','','45938'
'11665','AW00011665','Janet','Dominguez','M','','45938'
'11666','AW00011666','Angel','Baker','M','','45938'
'11667','AW00011667','Blake','Moore','M','','45938'
'11668','AW00011668','Jada','Collins','S','','45938'
'11669','AW00011669','Isabella','Simmons','S','','45938'
'11670','AW00011670','Jacqueline','Perry','S','','45938'
'11671','AW00011671','Jessica','Brown','S','','45938'
'11672','AW00011672','Chad','Jai','M','','45938'
'11673','AW00011673','Susan','Ye','S','','45938'
'11674','AW00011674','Morgan','Rogers','M','','45938'
'11675','AW00011675','Devin','Martinez','S','','45938'
'11676','AW00011676','Alan','Hu','M','','45938'
'11677','AW00011677','Charles','Walker','S','','45938'
'11678','AW00011678','Johnny','Chavez','M','','45938'
'11679','AW00011679','Dalton','Richardson','M','','45938'
'11680','AW00011680','Kaylee','Nelson','M','','45938'
'11681','AW00011681','Abigail','Jones','M','','45938'
'11682','AW00011682','Kaitlyn','Hall','M','','45938'
'11683','AW00011683','Greg','Taylor','M','','45938'
'11684','AW00011684','Devin','Parker','S','','45938'
'11685','AW00011685','Jose','Griffin','M','','45938'
'11686','AW00011686','Luke','Edwards','S','','45938'
'11687','AW00011687','Cody','Torres','S','','45938'
'11688','AW00011688','Victoria','Morris','S','','45938'
'11689','AW00011689','Ian','Diaz','M','','45938'
'11690','AW00011690','Caroline','Butler','M','','45938'
'11691','AW00011691','Kaitlyn','Wilson','S','','45938'
'11692','AW00011692','Caleb','Gonzales','M','','45938'
'11693','AW00011693','Hailey','Diaz','S','','45938'
'11694','AW00011694','Jonathon','Ortega','M','','45938'
'11695','AW00011695','Logan','Campbell','M','','45938'
'11696','AW00011696','Mackenzie','Campbell','S','','45938'
'11697','AW00011697','Eduardo','Lee','M','','45938'
'11698','AW00011698','Jackson','Wright','M','','45938'
'11699','AW00011699','Chase','Peterson','S','','45938'
'11700','AW00011700','Xavier','Richardson','S','','45938'
'11701','AW00011701','David','Hayes','M','','45938'
'11702','AW00011702','Jenny','Zhou','S','','45938'
'11703','AW00011703','Kaylee','Baker','S','','45938'
'11704','AW00011704','Evan','Hernandez','S','','45938'
'11705','AW00011705','Brooke','Richardson','S','','45938'
'11706','AW00011706','Blake','Perez','M','','45938'
'11707','AW00011707','Natalie','Cook','S','','45938'
'11708','AW00011708','Elizabeth','Weisman','S','','45938'
'11709','AW00011709','Hailey','Collins','S','','45938'
'11710','AW00011710','Zoe','Ramirez','M','','45938'
'11711','AW00011711','Daniel','Davis','S','','45938'
'11712','AW00011712','Shelby','Rogers','M','','45938'
'11713','AW00011713','Kyle','Zhang','M','','45938'
'11714','AW00011714','Alexandria','Long','M','','45938'
'11715','AW00011715','Chloe','Robinson','M','','45938'
'11716','AW00011716','Evan','Kelly','S','','45938'
'11717','AW00011717','Marcus','Jones','M','','45938'
'11718','AW00011718','Sarah','Jones','M','','45938'
'11719','AW00011719','Blake','Green','M','','45938'
'11720','AW00011720','Morgan','Morris','M','','45938'
'11721','AW00011721','Jennifer','Alexander','M','','45938'
'11722','AW00011722','Julian','Hughes','M','','45938'
'11723','AW00011723','Luke','Coleman','S','','45938'
'11724','AW00011724','Jason','Carter','S','','45938'
'11725','AW00011725','Jose','Li','S','','45938'
'11726','AW00011726','Micah','Liang','S','','45938'
'11727','AW00011727','Benjamin','Taylor','S','','45938'
'11728','AW00011728','Logan','White','M','','45938'
'11729','AW00011729','Caleb','Campbell','M','','45938'
'11730','AW00011730','Emma','Torres','M','','45938'
'11731','AW00011731','Tanya','Gill','M','','45938'
'11732','AW00011732','Erick','Sanchez','M','','45938'
'11733','AW00011733','Kristi','Schmidt','M','','45938'
'11734','AW00011734','Omar','Chen','M','','45938'
'11735','AW00011735','Sydney','Gray','M','','45938'
'11736','AW00011736','Sebastian','Sanchez','M','','45938'
'11737','AW00011737','Megan','Martin','M','','45938'
'11738','AW00011738','Elijah','Alexander','M','','45938'
'11739','AW00011739','Aaron','King','M','','45938'
'11740','AW00011740','Jan','Hall','M','','45938'
'11741','AW00011741','Tamara','Chander','M','','45938'
'11742','AW00011742','Edward','Lewis','S','','45938'
'11743','AW00011743','Chase','Kelly','M','','45938'
'11744','AW00011744','Stephanie','Campbell','M','','45938'
'11745','AW00011745','Allison','Gonzalez','M','','45938'
'11746','AW00011746','Seth','Brooks','S','','45938'
'11747','AW00011747','Destiny','Davis','M','','45938'
'11748','AW00011748','Blake','Hill','M','','45938'
'11749','AW00011749','Eduardo','Jackson','M','','45938'
'11750','AW00011750','Latoya','She','M','','45938'
'11751','AW00011751','Victoria','Gonzales','M','','45938'
'11752','AW00011752','Lauren','Bryant','M','','45938'
'11753','AW00011753','Felicia','Ortega','M','','45938'
'11754','AW00011754','Janet','Ortega','M','','45938'
'11755','AW00011755','Willie','Pal','M','','45938'
'11756','AW00011756','Linda','Ortega','S','','45938'
'11757','AW00011757','Vincent','Cai','M','','45938'
'11758','AW00011758','Colin','Yuan','M','','45938'
'11759','AW00011759','Dawn','Nath','M','','45938'
'11760','AW00011760','Melody','Moreno','M','','45938'
'11761','AW00011761','Edgar','Mehta','S','','45938'
'11762','AW00011762','Randall','Gomez','M','','45938'
'11763','AW00011763','Ross','Fernandez','M','','45938'
'11764','AW00011764','Jessie','Ramos','S','','45938'
'11765','AW00011765','Marc','Torres','M','','45938'
'11766','AW00011766','Candace','Raman','S','','45938'
'11767','AW00011767','Meagan','Madan','S','','45938'
'11768','AW00011768','Clayton','Nara','M','','45938'
'11769','AW00011769','Haley','Hernandez','S','','45938'
'11770','AW00011770','Peter','Nara','S','','45938'
'11771','AW00011771','Isaac','Rivera','S','','45938'
'11772','AW00011772','Cameron','Moore','M','','45938'
'11773','AW00011773','Gavin','Diaz','S','','45938'
'11774','AW00011774','Emma','Sanchez','M','','45938'
'11775','AW00011775','Sierra','Roberts','S','','45938'
'11776','AW00011776','Seth','Mitchell','M','','45938'
'11777','AW00011777','Miranda','Long','S','','45938'
'11778','AW00011778','Haley','Henderson','S','','45938'
'11779','AW00011779','Sarah','Jackson','S','','45938'
'11780','AW00011780','Jessica','Alexander','S','','45938'
'11781','AW00011781','Carlos','Gray','M','','45938'
'11782','AW00011782','Barbara','Jai','M','','45938'
'11783','AW00011783','Sara','Mitchell','M','','45938'
'11784','AW00011784','Jose','Turner','M','','45938'
'11785','AW00011785','Theodore','Diaz','M','','45938'
'11786','AW00011786','Ian','Murphy','S','','45938'
'11787','AW00011787','Jerry','Nath','M','','45938'
'11788','AW00011788','Destiny','James','S','','45938'
'11789','AW00011789','Bailey','Phillips','M','','45938'
'11790','AW00011790','Timothy','Gonzalez','M','','45938'
'11791','AW00011791','Chase','Morgan','M','','45938'
'11792','AW00011792','Alexia','Perry','M','','45938'
'11793','AW00011793','Xavier','Rogers','M','','45938'
'11794','AW00011794','Lauren','Ross','S','','45938'
'11795','AW00011795','Nicole','Thomas','S','','45938'
'11796','AW00011796','Isabel','Jenkins','S','','45938'
'11797','AW00011797','Devin','Coleman','S','','45938'
'11798','AW00011798','Brendan','Chande','M','','45938'
'11799','AW00011799','Jessie','Wang','M','','45938'
'11800','AW00011800','Jennifer','Baker','M','','45938'
'11801','AW00011801','Aaron','Sharma','M','','45938'
'11802','AW00011802','Madison','Taylor','M','','45938'
'11803','AW00011803','Jan','Hernandez','S','','45938'
'11804','AW00011804','Haley','Turner','M','','45938'
'11805','AW00011805','Richard','Green','M','','45938'
'11806','AW00011806','Jennifer','Stewart','M','','45938'
'11807','AW00011807','Lucas','Baker','M','','45938'
'11808','AW00011808','James','Parker','M','','45938'
'11809','AW00011809','Juan','Gray','M','','45938'
'11810','AW00011810','Antonio','Washington','S','','45938'
'11811','AW00011811','Abigail','Brooks','S','','45938'
'11812','AW00011812','Andrew','Rodriguez','M','','45938'
'11813','AW00011813','Mary','Patterson','M','','45938'
'11814','AW00011814','Dalton','Morgan','M','','45938'
'11815','AW00011815','Hannah','Patterson','M','','45938'
'11816','AW00011816','Joe','Torres','M','','45938'
'11817','AW00011817','Morgan','Miller','S','','45938'
'11818','AW00011818','Daniel','Garcia','M','','45938'
'11819','AW00011819','Jose','Lal','M','','45938'
'11820','AW00011820','Katelyn','Lopez','M','','45938'
'11821','AW00011821','Austin','Johnson','M','','45938'
'11822','AW00011822','Rohinton','Wadia','M','','45938'
'11823','AW00011823','Morgan','Turner','M','','45938'
'11824','AW00011824','Jill','Martin','M','','45938'
'11825','AW00011825','Aimee','She','S','','45938'
'11826','AW00011826','Jessie','Alonso','M','','45938'
'11827','AW00011827','Sara','Baker','M','','45938'
'11828','AW00011828','Katherine','Martinez','M','','45938'
'11829','AW00011829','Sophia','Campbell','M','','45938'
'11830','AW00011830','Taylor','Garcia','M','','45938'
'11831','AW00011831','Christian','Ross','M','','45938'
'11832','AW00011832','Zoe','Murphy','S','','45938'
'11833','AW00011833','Oscar','Price','M','','45938'
'11834','AW00011834','Fernando','Flores','S','','45938'
'11835','AW00011835','Elijah','Russell','S','','45938'
